customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST06201,Female,0,Yes,No,34,No,Yes,No,Yes,Yes,No internet service,Yes,No internet service,No,Month-to-month,No,Electronic check,64.13,2174.38,Yes
CUST06202,Female,0,No,No,4,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),56.68,218.56,No
CUST06203,Male,0,No,No,13,Yes,No,No,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),117.31,1510.36,Yes
CUST06204,Male,0,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),29.91,870.88,No
CUST06205,Female,0,No,No,3,Yes,No,Fiber optic,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,67.64,210.16,No
CUST06206,Female,0,No,Yes,38,Yes,No,Fiber optic,No internet service,Yes,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),59.67,2264.3,Yes
CUST06207,Male,0,No,No,63,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,28.01,1755.79,No
CUST06208,Female,0,Yes,No,24,Yes,No,Fiber optic,Yes,No,No,No,No internet service,No,Month-to-month,Yes,Mailed check,45.36,1093.01,Yes
CUST06209,Female,0,Yes,No,27,Yes,Yes,No,No,Yes,No,No internet service,Yes,Yes,One year,Yes,Bank transfer (automatic),20.9,557.81,No
CUST06210,Female,0,No,No,65,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,107.45,6987.34,Yes
CUST06211,Female,0,Yes,Yes,21,Yes,No,DSL,No,No,Yes,No,No,No internet service,Month-to-month,No,Credit card (automatic),80.0,1675.38,Yes
CUST06212,Female,0,No,No,30,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Mailed check,101.13,3031.7,No
CUST06213,Male,0,No,No,22,Yes,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),71.2,1568.0,No
CUST06214,Male,0,No,No,47,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No,Yes,Yes,Month-to-month,No,Credit card (automatic),79.15,3721.68,Yes
CUST06215,Male,0,No,Yes,19,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),89.49,1700.84,Yes
CUST06216,Male,0,Yes,No,37,Yes,Yes,Fiber optic,No,No internet service,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),110.62,4100.29,Yes
CUST06217,Male,1,No,No,54,No,Yes,Fiber optic,No,Yes,No,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),27.36,1486.01,Yes
CUST06218,Male,0,No,No,67,Yes,No,Fiber optic,No internet service,No,Yes,No,No,No,Two year,No,Credit card (automatic),51.76,3476.88,No
CUST06219,Female,1,No,Yes,0,Yes,No,Fiber optic,No internet service,No,No,No internet service,No internet service,Yes,One year,No,Electronic check,90.32,0.0,Yes
CUST06220,Female,0,No,No,6,Yes,Yes,Fiber optic,No internet service,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,115.75,695.03,Yes
CUST06221,Male,0,No,No,56,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,118.04,6617.13,Yes
CUST06222,Female,0,No,No,11,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Bank transfer (automatic),83.09,910.73,Yes
CUST06223,Male,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),37.75,148.85,Yes
CUST06224,Male,0,No,No,49,Yes,Yes,DSL,No,No internet service,No internet service,Yes,Yes,No,One year,Yes,Credit card (automatic),30.16,1477.94,No
CUST06225,Male,0,No,No,41,No,Yes,DSL,No internet service,No internet service,No internet service,Yes,No,No,Month-to-month,No,Mailed check,114.5,4694.4,Yes
CUST06226,Female,0,Yes,No,11,Yes,No,DSL,Yes,No,No,No,No,No internet service,One year,No,Bank transfer (automatic),62.26,683.43,No
CUST06227,Female,0,Yes,No,17,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),37.87,639.12,Yes
CUST06228,Female,0,Yes,No,65,Yes,No,Fiber optic,Yes,No,No,No internet service,No,No internet service,Two year,Yes,Electronic check,113.26,7366.17,No
CUST06229,Female,0,Yes,Yes,16,No,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,28.66,456.62,Yes
CUST06230,Male,0,No,No,67,No,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,92.42,6192.92,Yes
CUST06231,Female,0,No,No,70,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,No,No,Two year,No,Electronic check,81.78,5724.56,No
CUST06232,Female,0,No,No,61,Yes,No,Fiber optic,No,Yes,No internet service,Yes,No internet service,No,Month-to-month,Yes,Electronic check,26.95,1647.33,Yes
CUST06233,Female,1,No,No,40,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No,Yes,Month-to-month,No,Electronic check,52.55,2104.28,Yes
CUST06234,Male,0,No,No,33,Yes,No,Fiber optic,No,No,No internet service,No,Yes,Yes,Month-to-month,No,Credit card (automatic),33.29,1097.29,Yes
CUST06235,Male,0,No,No,69,Yes,Yes,DSL,No,No,No internet service,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),79.66,5494.47,Yes
CUST06236,Female,0,No,Yes,44,Yes,No,No,No,No internet service,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),66.67,2932.93,No
CUST06237,Female,0,Yes,No,57,Yes,Yes,DSL,No,No internet service,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),18.44,1045.53,No
CUST06238,Female,1,No,No,50,Yes,No phone service,Fiber optic,No internet service,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),117.52,5871.98,Yes
CUST06239,Male,0,No,Yes,33,Yes,No phone service,No,Yes,Yes,Yes,No,No,No,One year,No,Mailed check,53.66,1773.43,No
CUST06240,Female,0,No,No,43,No,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),44.34,1908.12,Yes
CUST06241,Male,0,No,No,14,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Two year,No,Credit card (automatic),40.69,564.83,No
CUST06242,Male,0,Yes,No,69,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,34.2,2359.2,No
CUST06243,Female,0,Yes,No,49,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,Yes,No,No internet service,One year,Yes,Mailed check,119.91,5867.77,No
CUST06244,Male,0,Yes,No,31,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,48.1,1491.78,Yes
CUST06245,Female,1,No,No,66,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,59.36,3916.08,No
CUST06246,Female,1,No,No,2,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),106.88,224.24,Yes
CUST06247,Female,0,Yes,No,50,Yes,No,Fiber optic,No,No internet service,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,83.47,4176.44,Yes
CUST06248,Female,0,Yes,No,66,Yes,No,Fiber optic,No,No internet service,Yes,Yes,Yes,No internet service,One year,Yes,Mailed check,55.61,3665.49,No
CUST06249,Male,0,No,No,47,Yes,No,No,Yes,No internet service,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,109.63,5147.78,Yes
CUST06250,Female,0,No,No,16,Yes,No phone service,DSL,Yes,No,No,No internet service,No,Yes,Two year,Yes,Bank transfer (automatic),94.47,1514.71,No
CUST06251,Female,0,Yes,No,6,Yes,Yes,DSL,No internet service,No,Yes,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),41.25,251.9,Yes
CUST06252,Male,0,No,No,12,Yes,No,Fiber optic,No internet service,Yes,No,No internet service,No,Yes,One year,No,Credit card (automatic),83.66,1013.21,No
CUST06253,Male,0,No,No,65,Yes,No,Fiber optic,No,No,No,No internet service,Yes,No internet service,Two year,Yes,Electronic check,112.08,7290.98,No
CUST06254,Female,0,No,No,3,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,Yes,One year,Yes,Mailed check,68.64,208.31,Yes
CUST06255,Male,0,Yes,No,9,Yes,No,Fiber optic,Yes,No internet service,No internet service,No,No,No,Two year,No,Bank transfer (automatic),92.83,842.59,Yes
CUST06256,Female,1,No,No,16,Yes,No,DSL,No,No internet service,No internet service,No,No internet service,Yes,Two year,No,Credit card (automatic),117.05,1873.17,No
CUST06257,Female,0,No,Yes,51,Yes,Yes,Fiber optic,No,Yes,No,Yes,No internet service,No internet service,Month-to-month,No,Mailed check,88.42,4509.57,Yes
CUST06258,Female,1,No,No,5,Yes,No,No,Yes,Yes,Yes,No,No internet service,Yes,One year,Yes,Electronic check,28.45,136.19,No
CUST06259,Male,0,No,No,68,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),42.95,2928.14,Yes
CUST06260,Female,0,Yes,No,8,Yes,No,Fiber optic,Yes,No,No,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,78.7,630.26,Yes
CUST06261,Male,0,Yes,No,20,Yes,Yes,DSL,No internet service,Yes,No,No internet service,No,No internet service,Month-to-month,No,Electronic check,46.11,921.71,No
CUST06262,Male,0,No,No,23,Yes,No,DSL,No internet service,No internet service,No internet service,Yes,Yes,No internet service,One year,No,Credit card (automatic),115.67,2656.44,No
CUST06263,Female,0,No,No,3,Yes,Yes,DSL,Yes,No internet service,No,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,59.35,184.18,Yes
CUST06264,Female,1,No,No,23,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),64.64,1491.65,Yes
CUST06265,Female,0,No,Yes,58,Yes,Yes,No,No,No,No,No internet service,No,No internet service,Month-to-month,Yes,Credit card (automatic),89.56,5189.97,Yes
CUST06266,Male,0,No,Yes,2,Yes,No,Fiber optic,No,No,No internet service,Yes,No,No,Two year,No,Mailed check,71.47,145.49,Yes
CUST06267,Male,0,No,No,67,Yes,No phone service,DSL,No,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,56.98,3821.64,No
CUST06268,Female,0,Yes,Yes,39,Yes,Yes,DSL,Yes,No,No internet service,Yes,No,Yes,Month-to-month,No,Electronic check,25.82,1000.75,No
CUST06269,Male,0,No,No,47,No,Yes,Fiber optic,No internet service,Yes,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),78.84,3708.69,Yes
CUST06270,Male,1,No,No,53,Yes,No,Fiber optic,Yes,No,No internet service,Yes,Yes,Yes,Two year,Yes,Electronic check,106.49,5646.17,No
CUST06271,Male,0,No,Yes,34,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,No,Yes,Two year,No,Electronic check,87.95,2993.42,No
CUST06272,Female,0,Yes,No,55,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,No,Yes,One year,No,Bank transfer (automatic),56.91,3139.98,No
CUST06273,Female,0,Yes,Yes,39,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,No,Electronic check,31.03,1224.98,No
CUST06274,Male,0,Yes,Yes,67,Yes,Yes,DSL,No,No internet service,No,Yes,No,No internet service,Month-to-month,No,Mailed check,101.27,6791.27,Yes
CUST06275,Male,0,Yes,No,45,Yes,Yes,DSL,No internet service,No,No,No internet service,Yes,Yes,Two year,Yes,Credit card (automatic),114.06,5134.0,No
CUST06276,Female,0,No,Yes,12,Yes,Yes,DSL,No,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),57.6,694.39,Yes
CUST06277,Male,0,Yes,No,26,Yes,No phone service,DSL,No,Yes,No internet service,No,No,Yes,Month-to-month,No,Bank transfer (automatic),92.32,2402.49,Yes
CUST06278,Male,0,Yes,No,5,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,59.9,311.26,Yes
CUST06279,Female,0,Yes,No,16,Yes,No,DSL,No,Yes,No internet service,No,No,Yes,One year,Yes,Credit card (automatic),69.23,1108.37,No
CUST06280,Female,0,No,Yes,35,No,No,Fiber optic,No internet service,Yes,Yes,No,Yes,No,One year,Yes,Mailed check,103.32,3614.13,No
CUST06281,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),26.51,29.25,Yes
CUST06282,Male,0,No,No,51,Yes,Yes,Fiber optic,No,No internet service,Yes,No,Yes,Yes,Two year,Yes,Electronic check,72.09,3687.03,No
CUST06283,Female,0,Yes,Yes,65,Yes,Yes,No,No internet service,No,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),39.89,2588.01,No
CUST06284,Male,1,No,Yes,51,Yes,Yes,DSL,No internet service,Yes,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,52.66,2682.3,No
CUST06285,Female,0,Yes,No,42,Yes,No,No,No,No,Yes,No internet service,No internet service,Yes,Month-to-month,No,Credit card (automatic),83.73,3513.02,Yes
CUST06286,Female,1,No,No,21,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Yes,No,No,One year,No,Credit card (automatic),20.78,430.39,No
CUST06287,Female,0,Yes,No,54,Yes,Yes,Fiber optic,Yes,Yes,No,No internet service,No,Yes,Two year,Yes,Electronic check,78.57,4238.02,No
CUST06288,Female,0,Yes,No,66,Yes,No,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,46.91,3100.76,Yes
CUST06289,Female,0,Yes,No,59,Yes,No,DSL,No internet service,No,Yes,No internet service,Yes,Yes,One year,Yes,Electronic check,86.29,5092.21,No
CUST06290,Female,0,No,No,57,Yes,No,No,No,No internet service,No internet service,Yes,Yes,No,Month-to-month,No,Mailed check,32.44,1842.61,No
CUST06291,Male,0,Yes,No,11,Yes,No phone service,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,93.05,1026.98,Yes
CUST06292,Female,0,Yes,Yes,68,No,Yes,Fiber optic,No,No,No internet service,No,No,Yes,Two year,No,Electronic check,83.86,5704.21,No
CUST06293,Male,0,Yes,Yes,38,Yes,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),117.07,4453.42,Yes
CUST06294,Female,0,No,No,12,Yes,Yes,DSL,No internet service,No internet service,Yes,No internet service,Yes,No,Two year,Yes,Electronic check,110.95,1328.38,No
CUST06295,Male,0,Yes,No,40,Yes,No,DSL,No,No internet service,No internet service,No,No,No,One year,Yes,Mailed check,46.9,1869.86,No
CUST06296,Male,0,Yes,No,56,Yes,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,20.79,1167.64,No
CUST06297,Male,0,Yes,Yes,52,Yes,No,DSL,No,No,Yes,No,Yes,No internet service,Two year,No,Bank transfer (automatic),84.85,4416.33,No
CUST06298,Female,0,No,No,11,Yes,No,No,No internet service,Yes,No,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,79.49,868.87,Yes
CUST06299,Male,0,Yes,No,12,Yes,Yes,DSL,Yes,No,No,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,20.8,250.79,No
CUST06300,Female,0,No,No,56,Yes,No phone service,DSL,No,No internet service,No internet service,No internet service,Yes,No,Month-to-month,No,Electronic check,30.51,1705.48,No
CUST06301,Male,0,Yes,Yes,39,No,No,Fiber optic,No internet service,No internet service,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),77.64,3032.82,Yes
CUST06302,Female,0,No,No,44,No,No,No,No,No,Yes,No internet service,No internet service,No,Two year,No,Mailed check,111.01,4887.75,No
CUST06303,Male,1,Yes,No,34,Yes,No,DSL,No,No,No,No internet service,Yes,No,One year,Yes,Electronic check,110.46,3761.73,No
CUST06304,Male,0,No,No,2,Yes,No,DSL,No,Yes,No internet service,Yes,No internet service,No,Two year,Yes,Credit card (automatic),33.45,62.69,No
CUST06305,Female,1,No,No,4,Yes,Yes,No,No,No,No internet service,No,No,No internet service,Month-to-month,Yes,Electronic check,57.23,225.47,Yes
CUST06306,Male,1,Yes,No,10,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,22.41,222.25,Yes
CUST06307,Male,0,No,No,70,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,65.87,4608.25,Yes
CUST06308,Male,0,No,No,55,Yes,Yes,DSL,No,No,No,No internet service,Yes,Yes,Month-to-month,No,Bank transfer (automatic),94.81,5216.39,Yes
CUST06309,Male,1,Yes,No,9,Yes,No,No,No internet service,Yes,No,No internet service,Yes,Yes,Two year,No,Mailed check,98.58,881.83,Yes
CUST06310,Female,0,Yes,No,33,Yes,No phone service,No,No,No,No internet service,No,No,No,One year,Yes,Bank transfer (automatic),68.9,2281.31,No
CUST06311,Male,0,Yes,No,66,Yes,Yes,No,No internet service,No,No internet service,No,No,Yes,Month-to-month,Yes,Credit card (automatic),27.78,1842.2,No
CUST06312,Female,0,Yes,No,71,Yes,No,DSL,No,No,No internet service,No,No internet service,No,Two year,No,Mailed check,56.9,4045.45,No
CUST06313,Female,0,No,No,30,Yes,No phone service,Fiber optic,No,No,No internet service,No,No,No,One year,Yes,Electronic check,113.07,3394.6,No
CUST06314,Male,0,No,No,70,Yes,No,DSL,Yes,No internet service,Yes,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,41.42,2898.78,Yes
CUST06315,Male,0,No,No,65,Yes,Yes,No,No,No,No,No internet service,No,No,Two year,Yes,Mailed check,50.61,3290.59,No
CUST06316,Female,0,No,No,69,Yes,No,No,No,No internet service,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Credit card (automatic),94.18,6494.64,Yes
CUST06317,Male,0,No,Yes,40,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,No,No internet service,Month-to-month,No,Electronic check,92.83,3713.99,Yes
CUST06318,Male,0,No,No,62,Yes,No phone service,Fiber optic,Yes,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),111.04,6886.16,Yes
CUST06319,Female,0,Yes,No,31,Yes,Yes,DSL,Yes,No,No,No internet service,Yes,No,Month-to-month,Yes,Mailed check,57.59,1781.16,No
CUST06320,Female,0,No,No,19,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,Yes,No,Month-to-month,Yes,Mailed check,70.49,1347.42,Yes
CUST06321,Male,0,No,No,56,Yes,No,Fiber optic,No,No internet service,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,65.67,3677.1,Yes
CUST06322,Male,1,Yes,No,49,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),112.63,5513.73,Yes
CUST06323,Male,0,No,No,24,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No internet service,One year,Yes,Mailed check,96.47,2314.25,No
CUST06324,Male,0,No,No,11,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),102.81,1127.9,Yes
CUST06325,Female,0,Yes,Yes,70,Yes,Yes,No,Yes,Yes,No internet service,No,No,Yes,One year,Yes,Electronic check,31.58,2206.4,No
CUST06326,Female,1,Yes,No,38,Yes,Yes,No,Yes,Yes,Yes,No internet service,Yes,No,Month-to-month,Yes,Electronic check,98.77,3761.12,Yes
CUST06327,Male,0,Yes,No,16,Yes,Yes,No,Yes,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),62.16,994.61,Yes
CUST06328,Female,0,Yes,No,44,No,No,Fiber optic,No internet service,No internet service,No internet service,No,No,No internet service,Month-to-month,Yes,Mailed check,20.38,901.87,Yes
CUST06329,Female,0,No,Yes,10,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,24.13,243.36,Yes
CUST06330,Female,0,No,No,69,Yes,No,DSL,No internet service,Yes,No internet service,No,Yes,No internet service,One year,Yes,Electronic check,87.15,6015.73,No
CUST06331,Male,0,Yes,No,22,Yes,No,No,No internet service,No internet service,No internet service,No,Yes,No,One year,Yes,Electronic check,55.95,1230.83,No
CUST06332,Female,0,No,No,69,Yes,No,Fiber optic,No,Yes,Yes,No,No,No internet service,One year,Yes,Electronic check,106.55,7349.79,No
CUST06333,Male,1,No,Yes,37,Yes,Yes,Fiber optic,No,No,No,No internet service,No,Yes,One year,No,Bank transfer (automatic),92.9,3443.8,No
CUST06334,Female,0,Yes,No,1,Yes,No,Fiber optic,No,No,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,20.21,23.48,Yes
CUST06335,Female,0,No,Yes,71,Yes,No,No,No internet service,No internet service,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),88.06,6251.36,Yes
CUST06336,Male,0,No,No,36,Yes,No,DSL,No,No internet service,No,No,No internet service,Yes,One year,Yes,Bank transfer (automatic),37.62,1359.29,No
CUST06337,Male,0,Yes,No,48,No,Yes,DSL,No,No internet service,Yes,No,No,No,Month-to-month,No,Electronic check,61.1,2940.35,No
CUST06338,Male,0,No,No,51,Yes,No phone service,Fiber optic,No,Yes,No,No,No internet service,No,Month-to-month,No,Electronic check,81.72,4169.55,Yes
CUST06339,Male,1,Yes,No,32,Yes,No phone service,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),107.02,3432.4,Yes
CUST06340,Male,0,Yes,No,21,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,64.52,1352.53,Yes
CUST06341,Male,0,No,Yes,4,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No,No,Yes,Month-to-month,No,Mailed check,100.47,397.38,Yes
CUST06342,Male,0,Yes,Yes,17,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),97.86,1661.91,No
CUST06343,Female,0,No,Yes,37,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,60.28,2230.57,No
CUST06344,Female,0,Yes,No,36,Yes,No phone service,Fiber optic,No,No internet service,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.1,2495.38,Yes
CUST06345,Female,1,No,Yes,63,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,89.45,5633.45,Yes
